Date,symbol,sector_group,open,high,low,close,adj_close,volume,dividends,stock_splits
2025-06-20,LLY,healthcare,786.0,786.0,755.5599975585938,762.72998046875,757.3722534179688,6210600.0,0.0,0.0
2025-06-23,LLY,healthcare,770.530029296875,793.2100219726562,763.8300170898438,770.6400146484375,765.2267456054688,3951500.0,0.0,0.0
2025-06-24,LLY,healthcare,772.8900146484375,784.4400024414062,763.02001953125,778.0800170898438,772.614501953125,2788500.0,0.0,0.0
2025-06-25,LLY,healthcare,779.0,798.9500122070312,773.5999755859375,792.2999877929688,786.7346801757812,3023100.0,0.0,0.0
2025-06-26,LLY,healthcare,793.9500122070312,798.7999877929688,788.25,795.1199951171875,789.5347290039062,3118200.0,0.0,0.0
2025-06-27,LLY,healthcare,795.7999877929688,802.5,774.6400146484375,775.4500122070312,770.0029907226562,4115100.0,0.0,0.0
2025-06-30,LLY,healthcare,778.5399780273438,785.0,774.0,779.530029296875,774.0543823242188,3041500.0,0.0,0.0
2025-07-01,LLY,healthcare,779.530029296875,790.0,773.0,775.9000244140625,770.449951171875,2734000.0,0.0,0.0
2025-07-02,LLY,healthcare,776.5,779.8400268554688,768.0,779.280029296875,773.8060913085938,1978300.0,0.0,0.0
2025-07-03,LLY,healthcare,780.4600219726562,783.5499877929688,773.0,780.6699829101562,775.1863403320312,1450800.0,0.0,0.0
2025-07-07,LLY,healthcare,780.6799926757812,781.1500244140625,762.030029296875,772.8699951171875,767.4411010742188,2576900.0,0.0,0.0
2025-07-08,LLY,healthcare,774.8499755859375,792.6900024414062,768.7999877929688,777.6599731445312,772.1974487304688,3301800.0,0.0,0.0
2025-07-09,LLY,healthcare,783.7999877929688,794.0,781.989990234375,786.9199829101562,781.392333984375,2703100.0,0.0,0.0
2025-07-10,LLY,healthcare,789.6699829101562,799.489990234375,786.4299926757812,790.6500244140625,785.0962524414062,3130400.0,0.0,0.0
2025-07-11,LLY,healthcare,786.3499755859375,795.72998046875,777.2000122070312,793.010009765625,787.4396362304688,2852500.0,0.0,0.0
2025-07-14,LLY,healthcare,790.0,800.8800048828125,787.3599853515625,799.3400268554688,793.7252197265625,2401400.0,0.0,0.0
2025-07-15,LLY,healthcare,801.6699829101562,805.4199829101562,764.3800048828125,771.75,766.3290405273438,4174100.0,0.0,0.0
2025-07-16,LLY,healthcare,773.5,796.0399780273438,772.1599731445312,789.7999877929688,784.252197265625,3255400.0,0.0,0.0
2025-07-17,LLY,healthcare,786.7899780273438,790.0,760.02001953125,761.5,756.1510009765625,4107300.0,0.0,0.0
2025-07-18,LLY,healthcare,763.8599853515625,775.9600219726562,760.5,771.7100219726562,766.289306640625,3357700.0,0.0,0.0
2025-07-21,LLY,healthcare,768.1699829101562,772.0,760.5,762.1799926757812,756.826171875,3058000.0,0.0,0.0
2025-07-22,LLY,healthcare,763.3400268554688,778.2899780273438,762.5,776.4400024414062,770.9860229492188,2496600.0,0.0,0.0
2025-07-23,LLY,healthcare,780.0,800.0900268554688,777.0800170898438,798.8900146484375,793.2783203125,2683600.0,0.0,0.0
2025-07-24,LLY,healthcare,801.3599853515625,810.1400146484375,797.6500244140625,805.4299926757812,799.7723388671875,2786400.0,0.0,0.0
2025-07-25,LLY,healthcare,809.0,815.1900024414062,802.3699951171875,812.6900024414062,806.9814453125,2976900.0,0.0,0.0
2025-07-28,LLY,healthcare,812.6500244140625,820.219970703125,802.5,808.1099853515625,802.4335327148438,2587700.0,0.0,0.0
2025-07-29,LLY,healthcare,774.5,779.489990234375,755.1799926757812,762.9500122070312,757.5908203125,7100700.0,0.0,0.0
2025-07-30,LLY,healthcare,774.0,778.0999755859375,758.4099731445312,760.0800170898438,754.740966796875,4338700.0,0.0,0.0
2025-07-31,LLY,healthcare,747.2999877929688,766.4500122070312,735.4400024414062,740.0700073242188,734.8715209960938,5810300.0,0.0,0.0
2025-08-01,LLY,healthcare,746.8200073242188,768.0,745.989990234375,762.3300170898438,756.9751586914062,4859500.0,0.0,0.0
2025-08-04,LLY,healthcare,759.969970703125,774.47998046875,752.5700073242188,769.0,763.5982666015625,3353400.0,0.0,0.0
2025-08-05,LLY,healthcare,765.5700073242188,769.9400024414062,759.52001953125,765.9500122070312,760.5697631835938,3615200.0,0.0,0.0
2025-08-06,LLY,healthcare,756.5599975585938,763.0,740.1900024414062,746.3699951171875,741.1272583007812,4752100.0,0.0,0.0
2025-08-07,LLY,healthcare,675.6599731445312,678.2899780273438,633.2000122070312,640.8599853515625,636.3583374023438,26101600.0,0.0,0.0
2025-08-08,LLY,healthcare,655.0,656.1799926757812,623.780029296875,625.6500244140625,621.2553100585938,14125100.0,0.0,0.0
2025-08-11,LLY,healthcare,629.4199829101562,654.4400024414062,625.9000244140625,635.219970703125,630.7579956054688,11294200.0,0.0,0.0
2025-08-12,LLY,healthcare,639.5,646.1799926757812,629.4000244140625,639.4299926757812,634.9384155273438,6897400.0,0.0,0.0
2025-08-13,LLY,healthcare,650.4000244140625,661.75,644.5,660.489990234375,655.8504638671875,6310000.0,0.0,0.0
2025-08-14,LLY,healthcare,662.0,685.47998046875,655.0999755859375,684.4299926757812,679.622314453125,8395900.0,0.0,0.0
2025-08-15,LLY,healthcare,694.2000122070312,706.7899780273438,685.7999877929688,701.22998046875,697.833740234375,8224600.0,1.5,0.0
2025-08-18,LLY,healthcare,695.02001953125,707.75,693.5,698.0499877929688,694.6690673828125,4997300.0,0.0,0.0
2025-08-19,LLY,healthcare,706.6099853515625,714.27001953125,698.5499877929688,703.2100219726562,699.80419921875,5941000.0,0.0,0.0
2025-08-20,LLY,healthcare,701.52001953125,705.7999877929688,685.1500244140625,705.4400024414062,702.0233154296875,4139400.0,0.0,0.0
2025-08-21,LLY,healthcare,705.2000122070312,718.4000244140625,705.2000122070312,709.8200073242188,706.382080078125,3617300.0,0.0,0.0
2025-08-22,LLY,healthcare,715.0399780273438,719.4600219726562,709.4299926757812,711.6799926757812,708.2330932617188,3222700.0,0.0,0.0
2025-08-25,LLY,healthcare,711.0,713.5,694.22998046875,695.3300170898438,691.9622802734375,2898100.0,0.0,0.0
2025-08-26,LLY,healthcare,716.239990234375,736.1799926757812,713.0999755859375,736.030029296875,732.4652099609375,7695600.0,0.0,0.0
2025-08-27,LLY,healthcare,736.9600219726562,746.5900268554688,731.5499877929688,734.1699829101562,730.6141357421875,4326200.0,0.0,0.0
2025-08-28,LLY,healthcare,735.7999877929688,738.5900268554688,726.3400268554688,731.9600219726562,728.4149169921875,3117000.0,0.0,0.0
2025-08-29,LLY,healthcare,732.3200073242188,737.4199829101562,728.5,732.5800170898438,729.0318603515625,2551200.0,0.0,0.0
2025-09-02,LLY,healthcare,727.989990234375,737.1400146484375,723.6400146484375,735.1900024414062,731.6292114257812,3222500.0,0.0,0.0
2025-09-03,LLY,healthcare,732.02001953125,737.8300170898438,729.02001953125,737.8300170898438,734.2564697265625,2222500.0,0.0,0.0
2025-09-04,LLY,healthcare,736.3200073242188,747.0,735.3300170898438,742.9099731445312,739.3118286132812,2423400.0,0.0,0.0
2025-09-05,LLY,healthcare,744.7000122070312,744.7000122070312,722.5700073242188,727.2100219726562,723.6878662109375,3958200.0,0.0,0.0
2025-09-08,LLY,healthcare,729.7100219726562,742.7000122070312,719.219970703125,738.6400146484375,735.0625,4534600.0,0.0,0.0
2025-09-09,LLY,healthcare,734.1799926757812,752.8400268554688,733.8699951171875,750.6099853515625,746.9745483398438,2986900.0,0.0,0.0
2025-09-10,LLY,healthcare,748.0900268554688,755.7999877929688,742.489990234375,754.6199951171875,750.9651489257812,2477400.0,0.0,0.0
2025-09-11,LLY,healthcare,752.47998046875,761.1300048828125,750.3699951171875,756.280029296875,752.6171264648438,2197500.0,0.0,0.0
2025-09-12,LLY,healthcare,760.1699829101562,761.5999755859375,748.0,755.3900146484375,751.7313842773438,2198300.0,0.0,0.0
2025-09-15,LLY,healthcare,753.0700073242188,756.3400268554688,742.1099853515625,748.1900024414062,744.5663452148438,2790900.0,0.0,0.0
2025-09-16,LLY,healthcare,745.4099731445312,770.3800048828125,744.5399780273438,764.7100219726562,761.0062866210938,3881300.0,0.0,0.0
2025-09-17,LLY,healthcare,761.489990234375,776.9600219726562,756.3400268554688,760.1300048828125,756.448486328125,3471200.0,0.0,0.0
2025-09-18,LLY,healthcare,761.3800048828125,772.5399780273438,759.010009765625,762.9299926757812,759.23486328125,3464000.0,0.0,0.0
