Date,symbol,sector_group,open,high,low,close,adj_close,volume,dividends,stock_splits
2025-06-20,TMO,healthcare,392.8900146484375,397.8999938964844,390.5,397.8800048828125,396.43475341796875,3812600.0,0.0,0.0
2025-06-23,TMO,healthcare,395.1300048828125,400.6000061035156,393.0,400.2099914550781,398.7562561035156,2486100.0,0.0,0.0
2025-06-24,TMO,healthcare,401.79998779296875,406.1600036621094,399.17999267578125,404.3699951171875,402.90118408203125,2083000.0,0.0,0.0
2025-06-25,TMO,healthcare,402.2200012207031,415.0,398.0799865722656,410.6499938964844,409.1583557128906,3100800.0,0.0,0.0
2025-06-26,TMO,healthcare,409.5400085449219,415.30999755859375,409.2799987792969,412.1199951171875,410.6230163574219,2927700.0,0.0,0.0
2025-06-27,TMO,healthcare,412.3999938964844,414.3999938964844,406.95001220703125,408.2799987792969,406.7969970703125,3923100.0,0.0,0.0
2025-06-30,TMO,healthcare,407.8399963378906,413.2799987792969,401.45001220703125,405.4599914550781,403.9872131347656,3919100.0,0.0,0.0
2025-07-01,TMO,healthcare,406.2900085449219,429.1000061035156,404.8500061035156,421.4700012207031,419.9390563964844,2603000.0,0.0,0.0
2025-07-02,TMO,healthcare,425.0,430.4599914550781,421.75,427.760009765625,426.20623779296875,2669300.0,0.0,0.0
2025-07-03,TMO,healthcare,428.6199951171875,432.8999938964844,426.0799865722656,429.3299865722656,427.7705078125,1359300.0,0.0,0.0
2025-07-07,TMO,healthcare,426.55999755859375,429.32000732421875,415.4200134277344,418.70001220703125,417.1791076660156,2497200.0,0.0,0.0
2025-07-08,TMO,healthcare,418.5799865722656,433.1400146484375,418.5799865722656,426.1700134277344,424.62200927734375,2620900.0,0.0,0.0
2025-07-09,TMO,healthcare,422.20001220703125,429.3900146484375,411.8800048828125,419.8800048828125,418.3548278808594,2735100.0,0.0,0.0
2025-07-10,TMO,healthcare,420.8299865722656,438.489990234375,418.32000732421875,430.7300109863281,429.1654052734375,2932800.0,0.0,0.0
2025-07-11,TMO,healthcare,430.25,436.32000732421875,425.6499938964844,434.8599853515625,433.2804260253906,2511400.0,0.0,0.0
2025-07-14,TMO,healthcare,429.0,430.5,422.0400085449219,425.3399963378906,423.7950134277344,2819300.0,0.0,0.0
2025-07-15,TMO,healthcare,428.44000244140625,429.0,417.20001220703125,417.989990234375,416.4716796875,2090500.0,0.0,0.0
2025-07-16,TMO,healthcare,418.30999755859375,420.54998779296875,413.7799987792969,416.30999755859375,414.7978210449219,2762300.0,0.0,0.0
2025-07-17,TMO,healthcare,415.0,427.0,413.2900085449219,424.9800109863281,423.4363098144531,2494600.0,0.0,0.0
2025-07-18,TMO,healthcare,425.9200134277344,427.9100036621094,411.4100036621094,414.75,413.2434997558594,2652500.0,0.0,0.0
2025-07-21,TMO,healthcare,414.94000244140625,415.0,403.3599853515625,404.94000244140625,403.4691162109375,2733800.0,0.0,0.0
2025-07-22,TMO,healthcare,406.30999755859375,428.989990234375,405.1499938964844,427.6199951171875,426.06671142578125,3674200.0,0.0,0.0
2025-07-23,TMO,healthcare,473.260009765625,487.92999267578125,465.54998779296875,466.7099914550781,465.01470947265625,8928300.0,0.0,0.0
2025-07-24,TMO,healthcare,466.6700134277344,484.6000061035156,465.0400085449219,475.0299987792969,473.30450439453125,6234000.0,0.0,0.0
2025-07-25,TMO,healthcare,479.9800109863281,483.6000061035156,474.4100036621094,478.32000732421875,476.58258056640625,4205500.0,0.0,0.0
2025-07-28,TMO,healthcare,475.44000244140625,487.1099853515625,474.8699951171875,484.9599914550781,483.1984558105469,3412200.0,0.0,0.0
2025-07-29,TMO,healthcare,482.239990234375,488.5199890136719,480.4100036621094,482.1600036621094,480.4085998535156,3164200.0,0.0,0.0
2025-07-30,TMO,healthcare,483.9800109863281,484.8800048828125,473.6499938964844,477.2799987792969,475.54632568359375,2583500.0,0.0,0.0
2025-07-31,TMO,healthcare,470.7799987792969,483.8699951171875,466.739990234375,467.67999267578125,465.9812316894531,3413900.0,0.0,0.0
2025-08-01,TMO,healthcare,461.0299987792969,464.1000061035156,451.45001220703125,463.0400085449219,461.35809326171875,2756900.0,0.0,0.0
2025-08-04,TMO,healthcare,460.1000061035156,467.7699890136719,456.5400085449219,466.57000732421875,464.875244140625,2092800.0,0.0,0.0
2025-08-05,TMO,healthcare,466.9800109863281,469.8699951171875,464.8399963378906,466.4200134277344,464.725830078125,1992300.0,0.0,0.0
2025-08-06,TMO,healthcare,465.2300109863281,466.5,446.2799987792969,448.94000244140625,447.3092956542969,2539300.0,0.0,0.0
2025-08-07,TMO,healthcare,454.8599853515625,457.0899963378906,451.1700134277344,454.739990234375,453.0882263183594,1490100.0,0.0,0.0
2025-08-08,TMO,healthcare,453.489990234375,461.7200012207031,451.44000244140625,460.7200012207031,459.0465087890625,1689900.0,0.0,0.0
2025-08-11,TMO,healthcare,461.7900085449219,467.70001220703125,459.3299865722656,462.3900146484375,460.71044921875,1706700.0,0.0,0.0
2025-08-12,TMO,healthcare,460.9100036621094,478.19000244140625,460.9100036621094,477.4100036621094,475.6758728027344,2104200.0,0.0,0.0
2025-08-13,TMO,healthcare,480.44000244140625,486.9800109863281,478.7200012207031,484.7900085449219,483.0290832519531,2054800.0,0.0,0.0
2025-08-14,TMO,healthcare,480.739990234375,485.8999938964844,479.239990234375,485.0400085449219,483.27813720703125,1955200.0,0.0,0.0
2025-08-15,TMO,healthcare,486.7300109863281,491.54998779296875,486.0,489.010009765625,487.2337646484375,2462500.0,0.0,0.0
2025-08-18,TMO,healthcare,490.1300048828125,493.239990234375,487.1400146484375,487.5400085449219,485.7690734863281,2211100.0,0.0,0.0
2025-08-19,TMO,healthcare,490.9200134277344,500.92999267578125,489.8900146484375,498.2900085449219,496.48004150390625,2578500.0,0.0,0.0
2025-08-20,TMO,healthcare,498.7699890136719,500.3699951171875,492.760009765625,494.80999755859375,493.0126647949219,2351500.0,0.0,0.0
2025-08-21,TMO,healthcare,492.44000244140625,494.7799987792969,482.80999755859375,483.760009765625,482.0028076171875,1360600.0,0.0,0.0
2025-08-22,TMO,healthcare,487.5299987792969,502.3900146484375,486.8900146484375,499.989990234375,498.1738586425781,1778400.0,0.0,0.0
2025-08-25,TMO,healthcare,499.25,499.5799865722656,489.17999267578125,490.75,488.9674377441406,1044300.0,0.0,0.0
2025-08-26,TMO,healthcare,490.0899963378906,491.5199890136719,486.7300109863281,488.4800109863281,486.7056579589844,1341600.0,0.0,0.0
2025-08-27,TMO,healthcare,486.6300048828125,490.9800109863281,482.9800109863281,488.1199951171875,486.34698486328125,1294800.0,0.0,0.0
2025-08-28,TMO,healthcare,487.6499938964844,491.1400146484375,483.3900146484375,489.739990234375,487.9610595703125,1407700.0,0.0,0.0
2025-08-29,TMO,healthcare,489.94000244140625,494.2799987792969,485.9200134277344,492.7200012207031,490.9302673339844,1228200.0,0.0,0.0
2025-09-02,TMO,healthcare,489.30999755859375,492.70001220703125,479.0299987792969,487.5299987792969,485.75909423828125,1303800.0,0.0,0.0
2025-09-03,TMO,healthcare,487.0299987792969,489.5400085449219,481.5299987792969,484.54998779296875,482.7899475097656,1219100.0,0.0,0.0
2025-09-04,TMO,healthcare,482.0799865722656,490.260009765625,471.6099853515625,489.489990234375,487.71197509765625,1404200.0,0.0,0.0
2025-09-05,TMO,healthcare,490.0,502.0,489.1199951171875,492.6000061035156,490.8106994628906,1442600.0,0.0,0.0
2025-09-08,TMO,healthcare,487.7699890136719,490.07000732421875,480.95001220703125,487.6499938964844,485.878662109375,2223700.0,0.0,0.0
2025-09-09,TMO,healthcare,486.4800109863281,489.989990234375,481.5199890136719,482.4100036621094,480.65771484375,1505900.0,0.0,0.0
2025-09-10,TMO,healthcare,481.1199951171875,485.82000732421875,475.6400146484375,476.5400085449219,474.80902099609375,1442700.0,0.0,0.0
2025-09-11,TMO,healthcare,480.5799865722656,492.0,480.3599853515625,491.4100036621094,489.625,1509800.0,0.0,0.0
2025-09-12,TMO,healthcare,488.6099853515625,491.260009765625,479.4599914550781,479.4599914550781,477.7184143066406,1543200.0,0.0,0.0
2025-09-15,TMO,healthcare,478.7799987792969,482.94000244140625,470.739990234375,474.4599914550781,473.16094970703125,1663500.0,0.43,0.0
2025-09-16,TMO,healthcare,470.2699890136719,484.5899963378906,470.04998779296875,480.739990234375,479.42376708984375,1799800.0,0.0,0.0
2025-09-17,TMO,healthcare,482.9599914550781,486.57000732421875,469.1400146484375,472.6400146484375,471.345947265625,1947500.0,0.0,0.0
2025-09-18,TMO,healthcare,477.1499938964844,482.260009765625,473.0299987792969,481.1000061035156,479.78277587890625,1576400.0,0.0,0.0
2025-09-19,TMO,healthcare,483.2900085449219,487.989990234375,478.0199890136719,479.5799865722656,478.26690673828125,4244100.0,0.0,0.0
2025-09-22,TMO,healthcare,475.4800109863281,481.739990234375,470.739990234375,474.989990234375,473.6894836425781,2352200.0,0.0,0.0
2025-09-23,TMO,healthcare,471.1199951171875,475.57000732421875,467.2799987792969,469.75,468.4638366699219,3244900.0,0.0,0.0
2025-09-24,TMO,healthcare,467.8999938964844,471.3299865722656,462.92999267578125,468.0,466.7186279296875,2409600.0,0.0,0.0
2025-09-25,TMO,healthcare,467.010009765625,468.760009765625,457.4100036621094,459.2200012207031,457.9626770019531,3229300.0,0.0,0.0
2025-09-26,TMO,healthcare,461.05999755859375,465.739990234375,460.30999755859375,464.239990234375,462.96893310546875,1886400.0,0.0,0.0
2025-09-29,TMO,healthcare,466.8399963378906,467.3500061035156,456.6700134277344,462.0400085449219,460.77496337890625,3018300.0,0.0,0.0
2025-09-30,TMO,healthcare,464.1199951171875,486.25,460.0,485.0199890136719,483.6920166015625,4363900.0,0.0,0.0
2025-10-01,TMO,healthcare,487.0,534.9000244140625,486.94000244140625,530.72998046875,529.27685546875,6092700.0,0.0,0.0
2025-10-02,TMO,healthcare,525.7100219726562,539.9000244140625,523.0,524.9600219726562,523.5226440429688,3262000.0,0.0,0.0
2025-10-03,TMO,healthcare,525.3599853515625,545.4400024414062,525.3599853515625,543.3200073242188,541.8323974609375,3048500.0,0.0,0.0
2025-10-06,TMO,healthcare,540.0,545.8599853515625,536.4600219726562,543.9500122070312,542.460693359375,2560100.0,0.0,0.0
2025-10-07,TMO,healthcare,542.6799926757812,549.4400024414062,538.3400268554688,539.1699829101562,537.6937866210938,1870800.0,0.0,0.0
2025-10-08,TMO,healthcare,538.1300048828125,549.260009765625,535.6300048828125,536.1900024414062,534.721923828125,2153200.0,0.0,0.0
2025-10-09,TMO,healthcare,533.739990234375,537.5700073242188,528.8400268554688,534.6799926757812,533.216064453125,1830700.0,0.0,0.0
