Date,symbol,sector_group,open,high,low,close,adj_close,volume,dividends,stock_splits
2025-06-20,T,communication_utilities,27.68000030517578,28.110000610351562,27.6200008392334,27.770000457763672,26.60869026184082,51495200.0,0.0,0.0
2025-06-23,T,communication_utilities,27.799999237060547,28.299999237060547,27.799999237060547,28.200000762939453,27.020708084106445,32957200.0,0.0,0.0
2025-06-24,T,communication_utilities,28.15999984741211,28.350000381469727,28.030000686645508,28.280000686645508,27.097362518310547,26007000.0,0.0,0.0
2025-06-25,T,communication_utilities,28.139999389648438,28.350000381469727,27.8799991607666,27.920000076293945,26.752416610717773,26189400.0,0.0,0.0
2025-06-26,T,communication_utilities,27.979999542236328,28.100000381469727,27.799999237060547,28.0,26.829071044921875,25118500.0,0.0,0.0
2025-06-27,T,communication_utilities,28.0,28.18000030517578,27.899999618530273,28.079999923706055,26.905723571777344,37337200.0,0.0,0.0
2025-06-30,T,communication_utilities,28.1200008392334,29.020000457763672,28.100000381469727,28.940000534057617,27.729761123657227,42590800.0,0.0,0.0
2025-07-01,T,communication_utilities,28.989999771118164,29.190000534057617,28.700000762939453,28.8799991607666,27.672269821166992,25976400.0,0.0,0.0
2025-07-02,T,communication_utilities,28.809999465942383,29.030000686645508,28.290000915527344,28.309999465942383,27.12610626220703,47012300.0,0.0,0.0
2025-07-03,T,communication_utilities,28.290000915527344,28.40999984741211,28.1299991607666,28.360000610351562,27.17401695251465,21085200.0,0.0,0.0
2025-07-07,T,communication_utilities,28.420000076293945,28.469999313354492,28.219999313354492,28.40999984741211,27.221923828125,22448700.0,0.0,0.0
2025-07-08,T,communication_utilities,28.239999771118164,28.459999084472656,28.079999923706055,28.290000915527344,27.106943130493164,24955400.0,0.0,0.0
2025-07-09,T,communication_utilities,28.329999923706055,28.3799991607666,27.959999084472656,28.100000381469727,26.924890518188477,34453800.0,0.0,0.0
2025-07-10,T,communication_utilities,27.760000228881836,27.81999969482422,27.479999542236328,27.6200008392334,26.729402542114258,25053100.0,0.278,0.0
2025-07-11,T,communication_utilities,27.549999237060547,27.549999237060547,26.6200008392334,26.969999313354492,26.100358963012695,42713300.0,0.0,0.0
2025-07-14,T,communication_utilities,27.020000457763672,27.510000228881836,27.020000457763672,27.15999984741211,26.28423309326172,30747000.0,0.0,0.0
2025-07-15,T,communication_utilities,26.93000030517578,27.1200008392334,26.790000915527344,27.020000457763672,26.14874839782715,32266200.0,0.0,0.0
2025-07-16,T,communication_utilities,27.020000457763672,27.110000610351562,26.8799991607666,26.950000762939453,26.08100700378418,21934400.0,0.0,0.0
2025-07-17,T,communication_utilities,26.799999237060547,27.049999237060547,26.770000457763672,26.989999771118164,26.119714736938477,24546400.0,0.0,0.0
2025-07-18,T,communication_utilities,26.969999313354492,27.040000915527344,26.799999237060547,26.940000534057617,26.07132911682129,27427900.0,0.0,0.0
2025-07-21,T,communication_utilities,27.459999084472656,27.719999313354492,27.25,27.3799991607666,26.49713897705078,36229500.0,0.0,0.0
2025-07-22,T,communication_utilities,27.450000762939453,27.760000228881836,27.219999313354492,27.420000076293945,26.53584861755371,35255800.0,0.0,0.0
2025-07-23,T,communication_utilities,26.299999237060547,27.75,25.850000381469727,27.75,26.855209350585938,65616300.0,0.0,0.0
2025-07-24,T,communication_utilities,27.770000457763672,28.170000076293945,27.690000534057617,27.920000076293945,27.01972770690918,47332700.0,0.0,0.0
2025-07-25,T,communication_utilities,27.90999984741211,28.350000381469727,27.75,28.0,27.097148895263672,33987800.0,0.0,0.0
2025-07-28,T,communication_utilities,27.93000030517578,27.93000030517578,27.540000915527344,27.600000381469727,26.71004867553711,29164400.0,0.0,0.0
2025-07-29,T,communication_utilities,27.68000030517578,27.93000030517578,27.31999969482422,27.40999984741211,26.526174545288086,34202400.0,0.0,0.0
2025-07-30,T,communication_utilities,27.34000015258789,27.709999084472656,27.239999771118164,27.5,26.613271713256836,30096100.0,0.0,0.0
2025-07-31,T,communication_utilities,27.350000381469727,27.719999313354492,27.309999465942383,27.40999984741211,26.526174545288086,34120000.0,0.0,0.0
2025-08-01,T,communication_utilities,27.639999389648438,27.93000030517578,27.34000015258789,27.75,26.855209350585938,38817000.0,0.0,0.0
2025-08-04,T,communication_utilities,27.790000915527344,27.920000076293945,27.56999969482422,27.68000030517578,26.78746795654297,29972400.0,0.0,0.0
2025-08-05,T,communication_utilities,27.719999313354492,27.969999313354492,27.670000076293945,27.770000457763672,26.87456512451172,25317400.0,0.0,0.0
2025-08-06,T,communication_utilities,27.940000534057617,28.059999465942383,27.450000762939453,27.489999771118164,26.603593826293945,39247200.0,0.0,0.0
2025-08-07,T,communication_utilities,27.450000762939453,28.110000610351562,27.290000915527344,28.059999465942383,27.15521240234375,35331400.0,0.0,0.0
2025-08-08,T,communication_utilities,28.06999969482422,28.25,28.030000686645508,28.079999923706055,27.17456817626953,23598200.0,0.0,0.0
2025-08-11,T,communication_utilities,28.18000030517578,28.280000686645508,28.079999923706055,28.139999389648438,27.232633590698242,20602400.0,0.0,0.0
2025-08-12,T,communication_utilities,28.139999389648438,28.700000762939453,28.139999389648438,28.479999542236328,27.561670303344727,30755100.0,0.0,0.0
2025-08-13,T,communication_utilities,28.5,28.59000015258789,28.360000610351562,28.399999618530273,27.484249114990234,26382700.0,0.0,0.0
2025-08-14,T,communication_utilities,28.579999923706055,28.770000457763672,28.40999984741211,28.75,27.822965621948242,24530200.0,0.0,0.0
2025-08-15,T,communication_utilities,28.739999771118164,29.079999923706055,28.649999618530273,28.8700008392334,27.939096450805664,37020400.0,0.0,0.0
2025-08-18,T,communication_utilities,28.979999542236328,29.149999618530273,28.8700008392334,28.920000076293945,27.987485885620117,20420600.0,0.0,0.0
2025-08-19,T,communication_utilities,28.8700008392334,29.15999984741211,28.799999237060547,28.979999542236328,28.045549392700195,18890600.0,0.0,0.0
2025-08-20,T,communication_utilities,29.100000381469727,29.3799991607666,29.020000457763672,29.280000686645508,28.33587646484375,34843000.0,0.0,0.0
2025-08-21,T,communication_utilities,29.25,29.559999465942383,29.209999084472656,29.440000534057617,28.4907169342041,32991000.0,0.0,0.0
2025-08-22,T,communication_utilities,29.469999313354492,29.649999618530273,28.68000030517578,28.770000457763672,27.842321395874023,34012000.0,0.0,0.0
2025-08-25,T,communication_utilities,28.770000457763672,28.979999542236328,28.719999313354492,28.739999771118164,27.81328582763672,19405000.0,0.0,0.0
2025-08-26,T,communication_utilities,28.829999923706055,28.959999084472656,28.209999084472656,28.559999465942383,27.63909149169922,49407900.0,0.0,0.0
2025-08-27,T,communication_utilities,28.5,29.079999923706055,28.5,29.059999465942383,28.122968673706055,28026200.0,0.0,0.0
2025-08-28,T,communication_utilities,29.020000457763672,29.020000457763672,28.75,28.940000534057617,28.006839752197266,24658100.0,0.0,0.0
2025-08-29,T,communication_utilities,29.020000457763672,29.329999923706055,28.950000762939453,29.290000915527344,28.34555435180664,26562400.0,0.0,0.0
2025-09-02,T,communication_utilities,29.299999237060547,29.399999618530273,29.0,29.079999923706055,28.142324447631836,31571100.0,0.0,0.0
2025-09-03,T,communication_utilities,29.010000228881836,29.079999923706055,28.450000762939453,29.040000915527344,28.103614807128906,27245400.0,0.0,0.0
2025-09-04,T,communication_utilities,29.18000030517578,29.700000762939453,29.030000686645508,29.579999923706055,28.626203536987305,31845400.0,0.0,0.0
2025-09-05,T,communication_utilities,29.579999923706055,29.790000915527344,29.420000076293945,29.59000015258789,28.635879516601562,25105900.0,0.0,0.0
2025-09-08,T,communication_utilities,28.5,29.139999389648438,28.280000686645508,28.899999618530273,27.968128204345703,40649300.0,0.0,0.0
2025-09-09,T,communication_utilities,28.899999618530273,29.579999923706055,28.829999923706055,29.420000076293945,28.471359252929688,35105500.0,0.0,0.0
2025-09-10,T,communication_utilities,29.25,29.440000534057617,28.899999618530273,29.200000762939453,28.258455276489258,25689400.0,0.0,0.0
2025-09-11,T,communication_utilities,29.290000915527344,29.5,29.1200008392334,29.489999771118164,28.539104461669922,23581000.0,0.0,0.0
2025-09-12,T,communication_utilities,29.420000076293945,29.600000381469727,29.290000915527344,29.56999969482422,28.61652374267578,22794000.0,0.0,0.0
2025-09-15,T,communication_utilities,29.610000610351562,29.790000915527344,29.5,29.6200008392334,28.664913177490234,31486400.0,0.0,0.0
2025-09-16,T,communication_utilities,29.6200008392334,29.649999618530273,29.209999084472656,29.329999923706055,28.38426399230957,28118200.0,0.0,0.0
2025-09-17,T,communication_utilities,29.329999923706055,29.579999923706055,29.25,29.540000915527344,28.587493896484375,25967200.0,0.0,0.0
2025-09-18,T,communication_utilities,29.350000381469727,29.469999313354492,29.139999389648438,29.200000762939453,28.258455276489258,30142900.0,0.0,0.0
2025-09-19,T,communication_utilities,29.260000228881836,29.309999465942383,28.93000030517578,29.010000228881836,28.074581146240234,62155700.0,0.0,0.0
2025-09-22,T,communication_utilities,28.940000534057617,29.06999969482422,28.739999771118164,28.920000076293945,27.987485885620117,25835300.0,0.0,0.0
2025-09-23,T,communication_utilities,28.920000076293945,29.010000228881836,28.559999465942383,28.790000915527344,27.861677169799805,28805800.0,0.0,0.0
2025-09-24,T,communication_utilities,28.690000534057617,28.75,28.170000076293945,28.31999969482422,27.406831741333008,28858700.0,0.0,0.0
2025-09-25,T,communication_utilities,28.5,28.75,28.290000915527344,28.299999237060547,27.387475967407227,25658500.0,0.0,0.0
2025-09-26,T,communication_utilities,28.3799991607666,28.56999969482422,28.25,28.309999465942383,27.397151947021484,25455100.0,0.0,0.0
2025-09-29,T,communication_utilities,28.25,28.34000015258789,27.8799991607666,28.06999969482422,27.16489028930664,28739600.0,0.0,0.0
2025-09-30,T,communication_utilities,28.139999389648438,28.350000381469727,28.049999237060547,28.239999771118164,27.329410552978516,34049500.0,0.0,0.0
2025-10-01,T,communication_utilities,28.049999237060547,28.15999984741211,27.520000457763672,27.549999237060547,26.661657333374023,38415100.0,0.0,0.0
2025-10-02,T,communication_utilities,27.399999618530273,27.43000030517578,26.8799991607666,27.010000228881836,26.139070510864258,39597200.0,0.0,0.0
2025-10-03,T,communication_utilities,27.020000457763672,27.219999313354492,26.989999771118164,27.059999465942383,26.187458038330078,34891700.0,0.0,0.0
2025-10-06,T,communication_utilities,26.540000915527344,26.719999313354492,25.84000015258789,25.8700008392334,25.035831451416016,63474300.0,0.0,0.0
2025-10-07,T,communication_utilities,25.920000076293945,26.299999237060547,25.850000381469727,26.15999984741211,25.31648063659668,43249600.0,0.0,0.0
2025-10-08,T,communication_utilities,26.229999542236328,26.350000381469727,26.020000457763672,26.25,25.403575897216797,36913200.0,0.0,0.0
2025-10-09,T,communication_utilities,26.25,26.479999542236328,26.09000015258789,26.100000381469727,25.258413314819336,33129200.0,0.0,0.0
2025-10-10,T,communication_utilities,25.84000015258789,26.239999771118164,25.709999084472656,25.8700008392334,25.30536651611328,37980100.0,0.278,0.0
2025-10-13,T,communication_utilities,25.68000030517578,25.850000381469727,25.350000381469727,25.59000015258789,25.031476974487305,36313700.0,0.0,0.0
2025-10-14,T,communication_utilities,25.579999923706055,26.149999618530273,25.579999923706055,26.1299991607666,25.559690475463867,43644900.0,0.0,0.0
2025-10-15,T,communication_utilities,26.049999237060547,26.190000534057617,25.940000534057617,26.06999969482422,25.500999450683594,34674000.0,0.0,0.0
2025-10-16,T,communication_utilities,26.100000381469727,26.389999389648438,26.049999237060547,26.200000762939453,25.628164291381836,49513100.0,0.0,0.0
2025-10-17,T,communication_utilities,26.389999389648438,26.479999542236328,26.200000762939453,26.34000015258789,25.765108108520508,61491800.0,0.0,0.0
2025-10-20,T,communication_utilities,26.34000015258789,26.440000534057617,25.829999923706055,26.100000381469727,25.530345916748047,66161100.0,0.0,0.0
2025-10-21,T,communication_utilities,26.149999618530273,26.229999542236328,25.899999618530273,26.049999237060547,25.48143768310547,100445700.0,0.0,0.0
2025-10-22,T,communication_utilities,24.920000076293945,25.829999923706055,24.31999969482422,25.549999237060547,24.99234962463379,95468000.0,0.0,0.0
2025-10-23,T,communication_utilities,25.68000030517578,25.75,24.489999771118164,24.6200008392334,24.08264923095703,107294100.0,0.0,0.0
2025-10-24,T,communication_utilities,24.639999389648438,25.190000534057617,24.56999969482422,25.139999389648438,24.591299057006836,80553700.0,0.0,0.0
2025-10-27,T,communication_utilities,25.079999923706055,25.56999969482422,24.969999313354492,25.530000686645508,24.972787857055664,86220400.0,0.0,0.0
2025-10-28,T,communication_utilities,25.40999984741211,25.780000686645508,25.309999465942383,25.700000762939453,25.13907814025879,77662500.0,0.0,0.0
2025-10-29,T,communication_utilities,26.1200008392334,26.209999084472656,24.989999771118164,25.139999389648438,24.591299057006836,102715000.0,0.0,0.0
2025-10-30,T,communication_utilities,24.989999771118164,25.18000030517578,24.6200008392334,24.68000030517578,24.141340255737305,82167800.0,0.0,0.0
2025-10-31,T,communication_utilities,24.6299991607666,24.989999771118164,24.510000228881836,24.75,24.209810256958008,89936800.0,0.0,0.0
2025-11-03,T,communication_utilities,24.639999389648438,24.639999389648438,24.079999923706055,24.530000686645508,23.994613647460938,89327700.0,0.0,0.0
2025-11-04,T,communication_utilities,24.469999313354492,24.559999465942383,24.290000915527344,24.440000534057617,23.906578063964844,75032700.0,0.0,0.0
2025-11-05,T,communication_utilities,24.459999084472656,24.729999542236328,24.43000030517578,24.559999465942383,24.023956298828125,61112200.0,0.0,0.0
2025-11-06,T,communication_utilities,24.290000915527344,24.989999771118164,24.290000915527344,24.739999771118164,24.200029373168945,71665300.0,0.0,0.0
2025-11-07,T,communication_utilities,24.809999465942383,25.100000381469727,24.639999389648438,24.829999923706055,24.28806495666504,62440000.0,0.0,0.0
2025-11-10,T,communication_utilities,24.739999771118164,24.940000534057617,24.610000610351562,24.829999923706055,24.28806495666504,52677600.0,0.0,0.0
2025-11-11,T,communication_utilities,24.93000030517578,25.299999237060547,24.8799991607666,25.18000030517578,24.63042640686035,40962700.0,0.0,0.0
