Date,symbol,sector_group,open,high,low,close,adj_close,volume,dividends,stock_splits
2025-06-20,AAPL,technology,198.24000549316406,201.6999969482422,196.86000061035156,201.0,200.20574951171875,96813500.0,0.0,0.0
2025-06-23,AAPL,technology,201.6300048828125,202.3000030517578,198.9600067138672,201.5,200.70376586914062,55814300.0,0.0,0.0
2025-06-24,AAPL,technology,202.58999633789062,203.44000244140625,200.1999969482422,200.3000030517578,199.50851440429688,54064000.0,0.0,0.0
2025-06-25,AAPL,technology,201.4499969482422,203.6699981689453,200.6199951171875,201.55999755859375,200.76351928710938,39525700.0,0.0,0.0
2025-06-26,AAPL,technology,201.42999267578125,202.63999938964844,199.4600067138672,201.0,200.20574951171875,50799100.0,0.0,0.0
2025-06-27,AAPL,technology,201.88999938964844,203.22000122070312,200.0,201.0800018310547,200.28543090820312,73188600.0,0.0,0.0
2025-06-30,AAPL,technology,202.00999450683594,207.38999938964844,199.25999450683594,205.1699981689453,204.35926818847656,91912800.0,0.0,0.0
2025-07-01,AAPL,technology,206.6699981689453,210.19000244140625,206.13999938964844,207.82000732421875,206.998779296875,78788900.0,0.0,0.0
2025-07-02,AAPL,technology,208.91000366210938,213.33999633789062,208.13999938964844,212.44000244140625,211.6005401611328,67941800.0,0.0,0.0
2025-07-03,AAPL,technology,212.14999389648438,214.64999389648438,211.80999755859375,213.5500030517578,212.70616149902344,34955800.0,0.0,0.0
2025-07-07,AAPL,technology,212.67999267578125,216.22999572753906,208.8000030517578,209.9499969482422,209.12037658691406,50229000.0,0.0,0.0
2025-07-08,AAPL,technology,210.10000610351562,211.42999267578125,208.4499969482422,210.00999450683594,209.1801300048828,42848900.0,0.0,0.0
2025-07-09,AAPL,technology,209.52999877929688,211.3300018310547,207.22000122070312,211.13999938964844,210.3056640625,48749400.0,0.0,0.0
2025-07-10,AAPL,technology,210.50999450683594,213.47999572753906,210.02999877929688,212.41000366210938,211.5706787109375,44443600.0,0.0,0.0
2025-07-11,AAPL,technology,210.57000732421875,212.1300048828125,209.86000061035156,211.16000366210938,210.32559204101562,39765800.0,0.0,0.0
2025-07-14,AAPL,technology,209.92999267578125,210.91000366210938,207.5399932861328,208.6199951171875,207.79563903808594,38840100.0,0.0,0.0
2025-07-15,AAPL,technology,209.22000122070312,211.88999938964844,208.9199981689453,209.11000061035156,208.28370666503906,42296300.0,0.0,0.0
2025-07-16,AAPL,technology,210.3000030517578,212.39999389648438,208.63999938964844,210.16000366210938,209.3295440673828,47490500.0,0.0,0.0
2025-07-17,AAPL,technology,210.57000732421875,211.8000030517578,209.58999633789062,210.02000427246094,209.1901092529297,48068100.0,0.0,0.0
